transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days,risk_score,risk_level,risk_reasons,cutoff,post_period_return,high_value,negative_sale,margin_outlier,new_customer,date_mismatch,amount,suggested_procedure
INV009111,C0051,Customer 0051,Central China,Inspection camera,2025-06-08,2025-06-08,2025-06-09,12,535998.31,343038.92,0,2481,0,Low,,False,False,False,False,False,False,False,535998.31,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009112,C0161,Customer 0161,North China,Industrial sensor,2025-04-23,2025-04-23,2025-04-23,4,33588.79,22168.6,0,734,0,Low,,False,False,False,False,False,False,False,33588.79,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009113,C0138,Customer 0138,North China,Control module,2025-10-26,2025-10-28,2025-10-28,8,135847.01,95092.91,0,1080,0,Low,,False,False,False,False,False,False,False,135847.01,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009114,C0184,Customer 0184,North China,Robot arm,2025-02-25,2025-02-26,2025-02-27,9,1744518.56,1325834.11,0,1808,0,Low,,False,False,False,False,False,False,False,1744518.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009115,C0013,Customer 0013,West China,Robot arm,2025-05-16,2025-05-16,2025-05-16,5,994731.33,755995.81,0,2,9,Low,new customer,False,False,False,False,False,True,False,994731.33,Confirm balance and validate customer existence and commercial substance
INV009116,C0302,Customer 0302,South China,Control module,2025-08-04,2025-08-03,2025-08-03,11,183770.75,128639.52,0,1076,0,Low,,False,False,False,False,False,False,False,183770.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009117,C0087,Customer 0087,Export,Servo drive,2025-07-19,2025-07-20,2025-07-20,12,313581.91,225778.98,0,2465,0,Low,,False,False,False,False,False,False,False,313581.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009118,C0177,Customer 0177,Export,Robot arm,2025-02-12,2025-02-14,2025-02-14,9,1725643.16,1311488.81,0,326,0,Low,,False,False,False,False,False,False,False,1725643.16,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009119,C0110,Customer 0110,North China,Control module,2025-03-04,2025-03-05,2025-03-06,8,133732.77,93612.94,0,-125,0,Low,,False,False,False,False,False,False,False,133732.77,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009120,C0091,Customer 0091,South China,Control module,2025-08-05,2025-08-06,2025-08-06,10,152829.58,106980.71,0,1729,0,Low,,False,False,False,False,False,False,False,152829.58,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009121,C0166,Customer 0166,Central China,Control module,2025-07-14,2025-07-14,2025-07-14,1,15512.86,10859.0,0,544,0,Low,,False,False,False,False,False,False,False,15512.86,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009122,C0060,Customer 0060,Central China,Servo drive,2025-03-08,2025-03-09,2025-03-09,8,217471.88,156579.75,0,-163,0,Low,,False,False,False,False,False,False,False,217471.88,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009123,C0176,Customer 0176,West China,Control module,2025-01-18,2025-01-17,2025-01-17,11,167031.29,116921.9,0,1381,0,Low,,False,False,False,False,False,False,False,167031.29,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009124,C0136,Customer 0136,West China,Servo drive,2025-08-11,2025-08-10,2025-08-10,3,84885.35,61117.45,0,2480,0,Low,,False,False,False,False,False,False,False,84885.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009125,C0101,Customer 0101,West China,Inspection camera,2025-11-09,2025-11-09,2025-11-10,11,449116.39,287434.49,0,1794,0,Low,,False,False,False,False,False,False,False,449116.39,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009126,C0323,Customer 0323,North China,Production cell,2025-04-20,2025-04-21,2025-04-21,2,1445044.21,1141584.92,0,2120,0,Low,,False,False,False,False,False,False,False,1445044.21,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009127,C0019,Customer 0019,Central China,Control module,2025-05-13,2025-05-12,2025-05-13,1,14751.45,10326.01,0,1565,0,Low,,False,False,False,False,False,False,False,14751.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009128,C0041,Customer 0041,Central China,Servo drive,2025-01-30,2025-01-31,2025-02-01,7,191940.36,138197.06,0,114,0,Low,,False,False,False,False,False,False,False,191940.36,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009129,C0277,Customer 0277,Export,Inspection camera,2025-11-08,2025-11-07,2025-11-07,1,44765.82,28650.12,0,2125,0,Low,,False,False,False,False,False,False,False,44765.82,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009130,C0117,Customer 0117,East China,Robot arm,2025-09-23,2025-09-23,2025-09-23,1,200876.64,152666.25,0,3124,0,Low,,False,False,False,False,False,False,False,200876.64,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009131,C0186,Customer 0186,Export,Servo drive,2025-12-03,2025-12-04,2025-12-04,10,279475.23,201222.16,0,777,0,Low,,False,False,False,False,False,False,False,279475.23,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009132,C0062,Customer 0062,South China,Servo drive,2025-04-14,2025-04-13,2025-04-13,9,246911.08,177775.98,0,617,0,Low,,False,False,False,False,False,False,False,246911.08,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009133,C0159,Customer 0159,Export,Industrial sensor,2025-12-11,2025-12-11,2025-12-11,1,8858.26,5846.45,0,2649,0,Low,,False,False,False,False,False,False,False,8858.26,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009134,C0087,Customer 0087,Export,Industrial sensor,2025-06-09,2025-06-11,2025-06-11,10,83832.31,55329.32,0,2425,0,Low,,False,False,False,False,False,False,False,83832.31,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009135,C0171,Customer 0171,Export,Control module,2025-08-05,2025-08-05,2025-08-06,7,111869.3,78308.51,0,899,0,Low,,False,False,False,False,False,False,False,111869.3,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009136,C0341,Customer 0341,Export,Production cell,2025-02-11,2025-02-10,2025-02-10,10,7281573.0,5752442.67,0,2473,0,Low,,False,False,False,False,False,False,False,7281573.0,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009137,C0157,Customer 0157,South China,Servo drive,2025-08-07,2025-08-07,2025-08-07,11,282139.24,203140.26,0,569,0,Low,,False,False,False,False,False,False,False,282139.24,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009138,C0143,Customer 0143,Central China,Servo drive,2025-07-19,2025-07-19,2025-07-19,5,129705.95,93388.28,0,-59,0,Low,,False,False,False,False,False,False,False,129705.95,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009139,C0127,Customer 0127,North China,Inspection camera,2025-03-29,2025-03-30,2025-03-31,7,298092.26,190779.04,287348.18,218,18,Medium,post period return,False,True,False,False,False,False,False,298092.26,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
INV009140,C0141,Customer 0141,North China,Servo drive,2025-04-19,2025-04-21,2025-04-21,1,25475.93,18342.67,0,2513,0,Low,,False,False,False,False,False,False,False,25475.93,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009141,C0157,Customer 0157,South China,Inspection camera,2025-05-23,2025-05-23,2025-05-24,10,411334.02,263253.77,0,493,0,Low,,False,False,False,False,False,False,False,411334.02,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009142,C0326,Customer 0326,North China,Production cell,2025-04-18,2025-04-18,2025-04-19,2,1335386.36,1054955.22,0,1693,0,Low,,False,False,False,False,False,False,False,1335386.36,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009143,C0134,Customer 0134,South China,Servo drive,2025-06-24,2025-06-26,2025-06-27,4,103186.5,74294.28,0,1694,0,Low,,False,False,False,False,False,False,False,103186.5,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009144,C0032,Customer 0032,Central China,Control module,2025-03-25,2025-03-24,2025-03-24,8,129528.41,90669.89,0,244,0,Low,,False,False,False,False,False,False,False,129528.41,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009145,C0259,Customer 0259,North China,Production cell,2025-06-11,2025-06-10,2025-06-10,8,5571676.99,4401624.82,0,1584,0,Low,,False,False,False,False,False,False,False,5571676.99,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009146,C0113,Customer 0113,East China,Production cell,2025-01-22,2025-01-22,2025-01-22,10,6493217.1,5129641.51,0,535,0,Low,,False,False,False,False,False,False,False,6493217.1,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009147,C0148,Customer 0148,East China,Servo drive,2025-08-02,2025-08-02,2025-08-02,7,177124.59,127529.71,0,3040,0,Low,,False,False,False,False,False,False,False,177124.59,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009148,C0094,Customer 0094,West China,Servo drive,2025-12-18,2025-12-18,2025-12-18,4,106244.04,76495.71,0,1939,0,Low,,False,False,False,False,False,False,False,106244.04,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009149,C0191,Customer 0191,East China,Industrial sensor,2025-11-25,2025-11-24,2025-11-25,4,35240.3,23258.6,0,3134,0,Low,,False,False,False,False,False,False,False,35240.3,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009150,C0140,Customer 0140,Central China,Servo drive,2025-05-27,2025-05-27,2025-05-27,1,27323.57,19672.97,0,2951,0,Low,,False,False,False,False,False,False,False,27323.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009151,C0194,Customer 0194,South China,Robot arm,2025-02-18,2025-02-18,2025-02-18,1,174055.63,132282.28,0,1731,0,Low,,False,False,False,False,False,False,False,174055.63,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009152,C0017,Customer 0017,Export,Industrial sensor,2025-09-25,2025-09-24,2025-09-25,6,51405.62,33927.71,0,548,0,Low,,False,False,False,False,False,False,False,51405.62,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009153,C0020,Customer 0020,Central China,Servo drive,2025-07-06,2025-07-05,2025-07-05,12,326564.72,235126.59,0,2737,0,Low,,False,False,False,False,False,False,False,326564.72,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009154,C0047,Customer 0047,Export,Inspection camera,2025-05-23,2025-05-23,2025-05-23,4,163834.95,104854.37,0,1321,0,Low,,False,False,False,False,False,False,False,163834.95,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009155,C0052,Customer 0052,East China,Robot arm,2025-05-27,2025-05-27,2025-05-28,2,386927.04,294064.55,0,2691,0,Low,,False,False,False,False,False,False,False,386927.04,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009156,C0175,Customer 0175,East China,Inspection camera,2025-05-28,2025-05-28,2025-05-28,7,274418.57,175627.88,0,724,0,Low,,False,False,False,False,False,False,False,274418.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009157,C0318,Customer 0318,Export,Control module,2025-01-04,2025-01-05,2025-01-05,3,44965.99,31476.19,0,1749,0,Low,,False,False,False,False,False,False,False,44965.99,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009158,C0096,Customer 0096,North China,Production cell,2025-12-31,2026-01-01,2026-01-01,5,3656652.02,2888755.1,0,1137,22,Medium,cutoff,True,False,False,False,False,False,False,3656652.02,"Inspect contract, invoice and proof of delivery; test cut-off"
INV009159,C0171,Customer 0171,Export,Industrial sensor,2025-01-01,2025-01-03,2025-01-03,9,73714.19,48651.36,0,683,0,Low,,False,False,False,False,False,False,False,73714.19,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009160,C0330,Customer 0330,East China,Inspection camera,2025-12-14,2025-12-14,2025-12-15,1,43655.1,27939.27,0,3117,0,Low,,False,False,False,False,False,False,False,43655.1,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009161,C0101,Customer 0101,West China,Industrial sensor,2025-05-28,2025-05-28,2025-05-29,10,86333.56,56980.15,0,1629,0,Low,,False,False,False,False,False,False,False,86333.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009162,C0230,Customer 0230,Export,Robot arm,2025-05-22,2025-05-22,2025-05-22,11,2208896.78,1678761.56,0,1621,0,Low,,False,False,False,False,False,False,False,2208896.78,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009163,C0234,Customer 0234,West China,Production cell,2025-09-06,2025-09-08,2025-09-08,7,4759845.92,3760278.28,0,1802,0,Low,,False,False,False,False,False,False,False,4759845.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009164,C0284,Customer 0284,West China,Industrial sensor,2025-04-13,2025-04-13,2025-04-14,9,74140.73,48932.88,0,334,0,Low,,False,False,False,False,False,False,False,74140.73,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009165,C0089,Customer 0089,Central China,Control module,2025-08-30,2025-08-30,2025-08-30,11,186168.09,130317.67,0,980,0,Low,,False,False,False,False,False,False,False,186168.09,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009166,C0159,Customer 0159,Export,Control module,2025-02-26,2025-02-26,2025-02-27,5,80494.27,56345.99,0,2361,0,Low,,False,False,False,False,False,False,False,80494.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009167,C0017,Customer 0017,Export,Robot arm,2025-07-20,2025-07-21,2025-07-22,8,1469086.49,1116505.73,0,481,0,Low,,False,False,False,False,False,False,False,1469086.49,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009168,C0338,Customer 0338,West China,Servo drive,2025-08-25,2025-08-26,2025-08-26,8,210642.66,151662.72,0,2470,0,Low,,False,False,False,False,False,False,False,210642.66,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009169,C0103,Customer 0103,Export,Industrial sensor,2025-09-17,2025-09-17,2025-09-17,2,17230.29,11371.99,0,639,0,Low,,False,False,False,False,False,False,False,17230.29,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009170,C0079,Customer 0079,South China,Control module,2025-01-10,2025-01-10,2025-01-10,3,45479.5,31835.65,0,481,0,Low,,False,False,False,False,False,False,False,45479.5,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009171,C0161,Customer 0161,North China,Servo drive,2025-12-03,2025-12-05,2025-12-05,3,83791.95,60330.2,0,958,0,Low,,False,False,False,False,False,False,False,83791.95,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
